"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","statistic_questions","statistic_questions_answered","residence","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79303,"Barbara Hendricks","https://www.abgeordnetenwatch.de/profile/barbara-hendricks","Barbara","Hendricks","f",1952,1,"SPD","Studium der Geschichte und Sozialwissenschaften (Lehramt), Promotion zur Dr. phil","MdB",37,29,NA,NA,NA,NA,44538,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/barbara-hendricks",NA,NA,NA,44538,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",2,4236,"112 - Kleve (Bundestag 2017 - 2021)",30.6,NA,"list",51.7854839,6.13136741533014
79301,"Wolfgang Hellmich","https://www.abgeordnetenwatch.de/profile/wolfgang-hellmich","Wolfgang","Hellmich","m",1958,1,"SPD","Lehramtsstudium","MdB",33,1,NA,NA,NA,NA,44537,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/wolfgang-hellmich",NA,NA,NA,44537,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",3,4270,"146 - Soest (Bundestag 2017 - 2021)",29.3,NA,"list",51.5725501,8.1061259
79299,"Mark Helfrich","https://www.abgeordnetenwatch.de/profile/mark-helfrich","Mark","Helfrich","m",1978,2,"CDU","Diplom Kaufmann (FH)","MdB",5,4,NA,NA,NA,NA,44536,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/mark-helfrich",NA,NA,NA,44536,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",8,4127,"3 - Steinburg - Dithmarschen Süd (Bundestag 2017 - 2021)",41.9,NA,"constituency",53.9572583,9.47476202603314
79298,"Marcus Held","https://www.abgeordnetenwatch.de/profile/marcus-held","Marcus","Held","m",1977,1,"SPD","Jurist","MdB",20,19,NA,NA,NA,NA,44535,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/marcus-held",NA,NA,NA,44535,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",4,4330,"206 - Worms (Bundestag 2017 - 2021)",26.7,NA,"list",49.6302618,8.3620898
79320,"Gabriela Heinrich","https://www.abgeordnetenwatch.de/profile/gabriela-heinrich","Gabriela","Heinrich","f",1963,1,"SPD","Dipl.-Medienberaterin","MdB",23,23,NA,NA,NA,NA,44534,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/gabriela-heinrich",NA,NA,NA,44534,107,"Landesliste Bayern (Bundestag 2017 - 2021)",18,4368,"244 - Nürnberg-Nord (Bundestag 2017 - 2021)",25.6,NA,"list",49.4724649,11.0766103
79316,"Hubertus Heil","https://www.abgeordnetenwatch.de/profile/hubertus-heil","Hubertus","Heil","m",1972,1,"SPD","Politikwissenschaftler","Bundesminister für Arbeit und Soziales, MdB",654,557,NA,NA,NA,NA,44533,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/hubertus-heil",NA,NA,NA,44533,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",5,4169,"45 - Gifhorn - Peine (Bundestag 2017 - 2021)",37.8,NA,"constituency",52.5044918,10.4848413619047
79317,"Mechthild Heil","https://www.abgeordnetenwatch.de/profile/mechthild-heil","Mechthild","Heil","f",1961,2,"CDU","Dipl. Ingenieurin","MdB",8,NA,NA,NA,NA,NA,44532,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/mechthild-heil",NA,NA,NA,44532,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",5,4322,"198 - Ahrweiler (Bundestag 2017 - 2021)",42.8,NA,"constituency",50.4365274,7.0050227
78861,"Heike Hänsel","https://www.abgeordnetenwatch.de/profile/heike-haensel","Heike","Hänsel","f",1966,8,"DIE LINKE","Diplom-Oecotrophologin","MdB",12,10,"Tübingen",NA,NA,NA,44531,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/heike-haensel",NA,NA,NA,44531,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",2,4414,"290 - Tübingen (Bundestag 2017 - 2021)",8.8,NA,"list",48.5236164,9.0535531
79330,"Anja Hajduk","https://www.abgeordnetenwatch.de/profile/anja-hajduk","Anja","Hajduk","f",1963,5,"Bündnis 90/Die Grünen","Diplom-Psychologin","MdB",63,49,NA,NA,NA,NA,44530,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/anja-hajduk",NA,NA,NA,44530,111,"Landesliste Hamburg (Bundestag 2017 - 2021)",1,4145,"21 - Hamburg-Nord (Bundestag 2017 - 2021)",13.6,NA,"list",53.61915555,10.0097398999202
79329,"Florian Hahn","https://www.abgeordnetenwatch.de/profile/florian-hahn","Florian","Hahn","m",1974,3,"CSU","Electronic Marketing Fachwirt","MdB",25,18,NA,NA,NA,NA,44529,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/florian-hahn",NA,NA,NA,44529,107,"Landesliste Bayern (Bundestag 2017 - 2021)",37,4345,"221 - München-Land (Bundestag 2017 - 2021)",43.5,NA,"constituency",48.10755665,11.4313523938971
79328,"André Hahn","https://www.abgeordnetenwatch.de/profile/andre-hahn","André","Hahn","m",1963,8,"DIE LINKE","Ausbildung zum Schriftsetzer; Lehramtsstudium Deutsch und Geschichte; Forschungsstudium Politikwissenschaft","MdB",20,19,"Gohrisch","Dr.",NA,NA,44528,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/andre-hahn",NA,NA,NA,44528,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",2,4282,"158 - Sächsische Schweiz-Osterzgebirge (Bundestag 2017 - 2021)",14.7,NA,"list",50.9122822,14.1052712
79331,"Rita Hagl-Kehl","https://www.abgeordnetenwatch.de/profile/rita-hagl-kehl","Rita","Hagl-Kehl","f",1970,1,"SPD","Lehrerin","Parlamentarische Staatssekretärin bei der Bundesministerin der Jusitz und für Verbraucherschutz, MdB",6,6,NA,NA,NA,NA,44527,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/rita-hagl-kehl",NA,NA,NA,44527,107,"Landesliste Bayern (Bundestag 2017 - 2021)",16,4351,"227 - Deggendorf (Bundestag 2017 - 2021)",17.4,NA,"list",48.7814115,13.0006423
79333,"Bettina Hagedorn","https://www.abgeordnetenwatch.de/profile/bettina-hagedorn","Bettina","Hagedorn","f",1955,1,"SPD","Goldschmiedin","MdB",71,71,NA,NA,NA,NA,44526,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/bettina-hagedorn",NA,NA,NA,44526,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",1,4133,"9 - Ostholstein - Stormarn-Nord (Bundestag 2017 - 2021)",30.8,NA,"list",54.07520205,10.6110507128065
79332,"Christian Haase","https://www.abgeordnetenwatch.de/profile/christian-haase","Christian","Haase","m",1966,2,"CDU","Diplom-Verwaltungswirt (FH)","MdB",11,11,NA,NA,NA,NA,44525,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christian-haase",NA,NA,NA,44525,NA,NA,1,4260,"136 - Höxter - Lippe II (Bundestag 2017 - 2021)",44.3,NA,"constituency",51.7196528,9.18862556775047
79334,"Gregor Gysi","https://www.abgeordnetenwatch.de/profile/gregor-gysi","Gregor","Gysi","m",1948,8,"DIE LINKE","Rechtsanwalt","MdB",313,289,NA,NA,NA,NA,44524,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/gregor-gysi",NA,NA,NA,44524,NA,NA,1,4208,"84 - Berlin-Treptow-Köpenick (Bundestag 2017 - 2021)",39.9,NA,"constituency",52.4179881,13.6264025903263
79348,"Michael Groß","https://www.abgeordnetenwatch.de/profile/michael-gross","Michael","Groß","m",1956,1,"SPD","Geschäftsbereichsleiter","MdB",16,14,NA,NA,NA,NA,44523,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/michael-gross",NA,NA,NA,44523,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",39,4246,"122 - Recklinghausen II (Bundestag 2017 - 2021)",41.1,NA,"constituency",51.6857388,7.1954635528249
78871,"Klaus-Dieter Gröhler","https://www.abgeordnetenwatch.de/profile/klaus-dieter-groehler","Klaus-Dieter","Gröhler","m",1966,2,"CDU","Studium der Rechtswissenschaften","MdB",49,46,NA,NA,NA,NA,44522,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/klaus-dieter-groehler",NA,NA,NA,44522,NA,NA,1,4204,"80 - Berlin-Charlottenburg-Wilmersdorf (Bundestag 2017 - 2021)",30.2,NA,"constituency",52.5078558,13.2639518
78870,"Hermann Gröhe","https://www.abgeordnetenwatch.de/profile/hermann-groehe","Hermann","Gröhe","m",1961,2,"CDU","Studium der Rechtswissenschaften","MdB",6,NA,NA,NA,NA,NA,44521,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/hermann-groehe",NA,NA,NA,44521,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",1,4232,"108 - Neuss I (Bundestag 2017 - 2021)",44,NA,"constituency",51.1256865,6.71711070674408
79353,"Nicole Gohlke","https://www.abgeordnetenwatch.de/profile/nicole-gohlke","Nicole","Gohlke","f",1975,8,"DIE LINKE","Kommunikationswissenschaftlerin","MdB",14,14,"München",NA,NA,NA,44520,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/nicole-gohlke",NA,NA,NA,44520,107,"Landesliste Bayern (Bundestag 2017 - 2021)",2,4343,"219 - München-Süd (Bundestag 2017 - 2021)",7.4,NA,"list",48.1371079,11.5753822
79481,"Angelika Glöckner","https://www.abgeordnetenwatch.de/profile/angelika-gloeckner","Angelika","Glöckner","f",1962,1,"SPD","Verwaltungsfachwirtin","MdB",19,19,NA,NA,NA,NA,44519,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/angelika-gloeckner",NA,NA,NA,44519,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",9,4334,"210 - Pirmasens (Bundestag 2017 - 2021)",28.8,NA,"list",49.1996961,7.6087847
79357,"Eberhard Gienger","https://www.abgeordnetenwatch.de/profile/eberhard-gienger","Eberhard","Gienger","m",1951,2,"CDU","Kaufmann","MdB",9,1,NA,NA,NA,NA,44518,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/eberhard-gienger",NA,NA,NA,44518,NA,NA,1,4390,"266 - Neckar-Zaber (Bundestag 2017 - 2021)",40,NA,"constituency",49.0357375,9.13784835555556
79369,"Hans-Peter Friedrich","https://www.abgeordnetenwatch.de/profile/hans-peter-friedrich","Hans-Peter","Friedrich","m",1957,3,"CSU","Studium der Rechtswissenschaften","MdB",14,3,NA,NA,NA,NA,44517,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/hans-peter-friedrich",NA,NA,NA,44517,107,"Landesliste Bayern (Bundestag 2017 - 2021)",8,4363,"239 - Hof (Bundestag 2017 - 2021)",47,NA,"constituency",50.3219015,11.9178807
79372,"Dagmar Freitag","https://www.abgeordnetenwatch.de/profile/dagmar-freitag","Dagmar","Freitag","f",1953,1,"SPD","Lehrerin","MdB",41,41,NA,NA,NA,NA,44516,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/dagmar-freitag",NA,NA,NA,44516,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",6,4274,"150 - Märkischer Kreis II (Bundestag 2017 - 2021)",38.6,NA,"constituency",51.31540675,7.75048740473373
79378,"Thorsten Frei","https://www.abgeordnetenwatch.de/profile/thorsten-frei","Thorsten","Frei","m",1973,2,"CDU","Jurist","MdB",293,293,"Donaueschingen",NA,NA,NA,44515,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/thorsten-frei",NA,NA,NA,44515,NA,NA,1,4410,"286 - Schwarzwald-Baar (Bundestag 2017 - 2021)",47,NA,"constituency",47.9534194,8.4959257
79377,"Ulrich Freese","https://www.abgeordnetenwatch.de/profile/ulrich-freese","Ulrich","Freese","m",1951,1,"SPD","Gelernter Berufsschlosser / Gewerkschaftssekretär","MdB",14,8,NA,NA,NA,NA,44514,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ulrich-freese",NA,NA,NA,44514,109,"Landesliste Brandenburg (Bundestag 2017 - 2021)",2,4188,"64 - Cottbus - Spree-Neiße (Bundestag 2017 - 2021)",17,NA,"list",51.7814873,14.3827567018176
79376,"Edgar Franke","https://www.abgeordnetenwatch.de/profile/edgar-franke","Edgar","Franke","m",1960,1,"SPD","Jurist","MdB",26,25,NA,NA,NA,NA,44513,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/edgar-franke",NA,NA,NA,44513,112,"Landesliste Hessen (Bundestag 2017 - 2021)",11,4294,"170 - Schwalm-Eder (Bundestag 2017 - 2021)",37.7,NA,"constituency",51.0152951,9.0507075232022
79382,"Maria Flachsbarth","https://www.abgeordnetenwatch.de/profile/maria-flachsbarth","Maria","Flachsbarth","f",1963,2,"CDU","Tierärztin","MdB",19,19,NA,NA,NA,NA,44512,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/maria-flachsbarth",NA,NA,NA,44512,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",4,4171,"47 - Hannover-Land II (Bundestag 2017 - 2021)",35.2,NA,"list",52.3270225,9.53709705413977
79392,"Fritz Felgentreu","https://www.abgeordnetenwatch.de/profile/fritz-felgentreu","Fritz","Felgentreu","m",1968,1,"SPD","Klassischer Philologe","MdB",62,62,"Berlin","Dr.",NA,NA,44511,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/fritz-felgentreu",NA,NA,NA,44511,NA,NA,1,4206,"82 - Berlin-Neukölln (Bundestag 2017 - 2021)",26.8,NA,"constituency",52.5170365,13.3888599
79401,"Marie-Luise Dött","https://www.abgeordnetenwatch.de/profile/marie-luise-doett","Marie-Luise","Dött","f",1953,2,"CDU","Gemmologin","MdB",23,20,NA,NA,NA,NA,44510,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/marie-luise-doett",NA,NA,NA,44510,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",8,4241,"117 - Oberhausen - Wesel III (Bundestag 2017 - 2021)",29.1,NA,"list",51.52838455,6.83381732282457
79397,"Michael Donth","https://www.abgeordnetenwatch.de/profile/michael-donth","Michael","Donth","m",1967,2,"CDU","Dipl.-Verwaltungswirt (FH)","MdB",11,NA,NA,NA,NA,NA,44508,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/michael-donth",NA,NA,NA,44508,NA,NA,1,4413,"289 - Reutlingen (Bundestag 2017 - 2021)",40.8,NA,"constituency",48.4919508,9.2114144
79412,"Alexander Dobrindt","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt","Alexander","Dobrindt","m",1970,3,"CSU","Diplom-Soziologe","MdB, CSU-Landesgruppenchef",54,38,NA,NA,NA,NA,44507,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt",NA,NA,NA,44507,107,"Landesliste Bayern (Bundestag 2017 - 2021)",2,4350,"226 - Weilheim (Bundestag 2017 - 2021)",47.9,NA,"constituency",47.6582006,8.2413047
79411,"Sabine Dittmar","https://www.abgeordnetenwatch.de/profile/sabine-dittmar","Sabine","Dittmar","f",1964,1,"SPD","Ärztin","MdB",28,25,NA,NA,NA,NA,44506,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/sabine-dittmar",NA,NA,NA,44506,107,"Landesliste Bayern (Bundestag 2017 - 2021)",10,4372,"248 - Bad Kissingen (Bundestag 2017 - 2021)",19.1,NA,"list",50.1985698,10.0746833
79409,"Karamba Diaby","https://www.abgeordnetenwatch.de/profile/karamba-diaby","Karamba","Diaby","m",1961,1,"SPD","Diplom-Chemiker","MdB",23,21,"Halle (Saale)","Dr.",NA,NA,44505,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/karamba-diaby",NA,NA,NA,44505,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",3,4196,"72 - Halle (Bundestag 2017 - 2021)",21.3,NA,"list",51.4825041,11.9705452
79414,"Thomas de Maizière","https://www.abgeordnetenwatch.de/profile/thomas-de-maiziere","Thomas","de Maizière","m",1954,2,"CDU","Jurist","MdB",38,NA,NA,NA,NA,NA,44504,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/thomas-de-maiziere",NA,NA,NA,44504,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",1,4279,"155 - Meißen (Bundestag 2017 - 2021)",36.7,NA,"constituency",51.1630871,13.4704939
79408,"Ekin Deligöz","https://www.abgeordnetenwatch.de/profile/ekin-deligoez","Ekin","Deligöz","f",1971,5,"Bündnis 90/Die Grünen","Diplom Verwaltungswissenschaftlerin","MdB",15,12,NA,NA,NA,NA,44503,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ekin-deligoez",NA,NA,NA,44503,107,"Landesliste Bayern (Bundestag 2017 - 2021)",3,4379,"255 - Neu-Ulm (Bundestag 2017 - 2021)",9.2,NA,"list",48.3942821,9.9987555
78794,"Diether Dehm","https://www.abgeordnetenwatch.de/profile/diether-dehm","Diether","Dehm","m",1950,8,"DIE LINKE","promovierter Diplomheilpädagoge","MdB",3,3,NA,NA,NA,NA,44502,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/diether-dehm",NA,NA,NA,44502,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",2,4167,"43 - Hannover-Land I (Bundestag 2017 - 2021)",5,NA,"list",52.5198638,9.66475445084934
79420,"Sevim Dağdelen","https://www.abgeordnetenwatch.de/profile/sevim-dagdelen","Sevim","Dağdelen","f",1975,229,"BSW","Journalistin","MdB",31,12,NA,NA,"Ist am 23.10.2023 aus der Partei DIE LINKE ausgetreten. Seit dem 08.01.2024 Mitglied der Partei Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (BSW).",NA,44501,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/sevim-dagdelen",NA,NA,NA,44501,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",3,4264,"140 - Bochum I (Bundestag 2017 - 2021)",10,NA,"list",51.4661548,7.18415476225786
79418,"Gitta Connemann","https://www.abgeordnetenwatch.de/profile/gitta-connemann","Gitta","Connemann","f",1964,2,"CDU","Rechtsanwältin, Verkäuferin","MdB",13,NA,NA,NA,NA,NA,44500,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/gitta-connemann",NA,NA,NA,44500,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",7,4149,"25 - Unterems (Bundestag 2017 - 2021)",50,NA,"constituency",52.98220965,7.46064478596299
78879,"Christine Buchholz","https://www.abgeordnetenwatch.de/profile/christine-buchholz","Christine","Buchholz","f",1971,8,"DIE LINKE","Studium in Erziehungs- und Sozialwissenschaften","MdB",47,46,NA,NA,NA,NA,44499,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christine-buchholz",NA,NA,NA,44499,112,"Landesliste Hessen (Bundestag 2017 - 2021)",3,4309,"185 - Offenbach (Bundestag 2017 - 2021)",7.7,NA,"list",50.1055002,8.7610698
79433,"Heike Brehmer","https://www.abgeordnetenwatch.de/profile/heike-brehmer","Heike","Brehmer","f",1962,2,"CDU","Dipl. Betriebswirtin","MdB",13,13,NA,NA,NA,NA,44498,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/heike-brehmer",NA,NA,NA,44498,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",1,4192,"68 - Harz (Bundestag 2017 - 2021)",36.4,NA,"constituency",51.7249376,10.6948923907807
79432,"Helge Braun","https://www.abgeordnetenwatch.de/profile/helge-braun","Helge","Braun","m",1972,2,"CDU","Arzt","Bundesminister für besondere Aufgaben und Chef des Bundeskanzleramts, MdB",78,42,NA,"Prof. Dr.",NA,NA,44497,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/helge-braun",NA,NA,NA,44497,112,"Landesliste Hessen (Bundestag 2017 - 2021)",1,4297,"173 - Gießen (Bundestag 2017 - 2021)",35.1,NA,"constituency",50.5862066,8.6742306
79429,"Franziska Brantner","https://www.abgeordnetenwatch.de/profile/franziska-brantner","Franziska","Brantner","f",1979,5,"Bündnis 90/Die Grünen","Promotion Politik","MdB",55,51,NA,"Dr.",NA,NA,44496,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/franziska-brantner",NA,NA,NA,44496,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",9,4398,"274 - Heidelberg (Bundestag 2017 - 2021)",16.7,NA,"list",49.4093582,8.694724
79427,"Reinhard Brandl","https://www.abgeordnetenwatch.de/profile/reinhard-brandl","Reinhard","Brandl","m",1977,3,"CSU","Dipl. Wirtschaftsingenieur","MdB",14,10,NA,NA,NA,NA,44495,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/reinhard-brandl",NA,NA,NA,44495,NA,NA,1,4340,"216 - Ingolstadt (Bundestag 2017 - 2021)",49.5,NA,"constituency",48.7630165,11.4250395
79440,"Norbert Brackmann","https://www.abgeordnetenwatch.de/profile/norbert-brackmann","Norbert","Brackmann","m",1954,2,"CDU","Jurist","MdB",19,19,NA,NA,NA,NA,44494,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/norbert-brackmann",NA,NA,NA,44494,120,"Landesliste Schleswig-Holstein (Bundestag 2017 - 2021)",2,4134,"10 - Herzogtum Lauenburg - Stormarn-Süd (Bundestag 2017 - 2021)",39.5,NA,"constituency",53.5937093,10.5561537429653
79435,"Peter Bleser","https://www.abgeordnetenwatch.de/profile/peter-bleser","Peter","Bleser","m",1952,2,"CDU","Landwirtschaftsmeister","MdB",16,14,NA,NA,NA,NA,44493,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/peter-bleser",NA,NA,NA,44493,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",2,4324,"200 - Mosel/Rhein-Hunsrück (Bundestag 2017 - 2021)",44.1,NA,"constituency",49.96418035,7.51202789816351
78882,"Matthias W. Birkwald","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald","Matthias W.","Birkwald","m",1961,8,"DIE LINKE","Diplom-Sozialwissenschaftler","MdB",21,21,NA,NA,NA,NA,44492,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/matthias-w-birkwald",NA,NA,NA,44492,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",2,4218,"94 - Köln II (Bundestag 2017 - 2021)",8,NA,"list",50.90650715,6.93609454436224
79443,"Lothar Binding","https://www.abgeordnetenwatch.de/profile/lothar-binding","Lothar","Binding","m",1950,1,"SPD","Starkstromelektriker, Mathematiker","MdB",167,165,NA,NA,NA,NA,44491,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/lothar-binding",NA,NA,NA,44491,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",4,4398,"274 - Heidelberg (Bundestag 2017 - 2021)",26,NA,"list",49.4093582,8.694724
79444,"Steffen Bilger","https://www.abgeordnetenwatch.de/profile/steffen-bilger","Steffen","Bilger","m",1979,2,"CDU","Rechtsanwalt","MdB für den Wahlkreis Ludwigsburg | stellvertretender Vorsitzender der CDU/CSU-Bundestagsfraktion",25,12,NA,NA,NA,NA,44490,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/steffen-bilger",NA,NA,NA,44490,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",6,4389,"265 - Ludwigsburg (Bundestag 2017 - 2021)",38.3,NA,"constituency",48.8953937,9.1895147
79446,"Peter Beyer","https://www.abgeordnetenwatch.de/profile/peter-beyer","Peter","Beyer","m",1970,2,"CDU","Studium der Rechtswissenschaften","MdB",2,1,NA,NA,NA,NA,44489,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/peter-beyer",NA,NA,NA,44489,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",51,4229,"105 - Mettmann II (Bundestag 2017 - 2021)",39.3,NA,"constituency",51.317999,6.99222514572808
79447,"André Berghegger","https://www.abgeordnetenwatch.de/profile/andre-berghegger","André","Berghegger","m",1972,2,"CDU","Studium der Rechtswissenschaften","MdB",12,12,NA,NA,NA,NA,44488,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/andre-berghegger",NA,NA,NA,44488,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",22,4162,"38 - Osnabrück-Land (Bundestag 2017 - 2021)",45.6,NA,"constituency",52.3726518,8.27065455095428
